Date,Open,High,Low,Close,Adj Close,Volume
2017-08-01,4.554400,4.560700,4.550500,4.554400,4.554400,0
2017-08-02,4.552200,4.558900,4.552200,4.552200,4.552200,0
2017-08-03,4.555800,4.564100,4.555800,4.555800,4.555800,0
2017-08-04,4.555300,4.564100,4.555300,4.555300,4.555300,0
2017-08-07,4.561600,4.564000,4.556500,4.561600,4.561600,0
2017-08-08,4.555800,4.562100,4.555800,4.555800,4.555800,0
2017-08-09,4.559000,4.568200,4.559000,4.559000,4.559000,0
2017-08-10,4.561700,4.573700,4.561700,4.561700,4.561700,0
2017-08-11,4.569800,4.579500,4.565900,4.569800,4.569800,0
2017-08-14,4.570100,4.571500,4.566000,4.570100,4.570100,0
2017-08-15,4.570500,4.571100,4.562800,4.570500,4.570500,0
2017-08-16,4.567600,4.585500,4.567600,4.567600,4.567600,0
2017-08-17,4.580200,4.586600,4.570700,4.580200,4.580200,0
2017-08-18,4.582400,4.589300,4.577200,4.582400,4.582400,0
2017-08-21,4.586900,4.587700,4.580500,4.586900,4.586900,0
2017-08-22,4.583000,4.586100,4.579500,4.583000,4.583000,0
2017-08-23,4.577800,4.585600,4.577800,4.577800,4.577800,0
2017-08-24,4.580600,4.586500,4.572800,4.580600,4.580600,0
2017-08-25,4.577300,4.598800,4.577300,4.577300,4.577300,0
2017-08-28,4.597300,4.597800,4.591200,4.597300,4.597300,0
2017-08-29,4.591700,4.606700,4.590500,4.591700,4.591700,0
2017-08-30,4.588600,4.593200,4.584600,4.588600,4.588600,0
2017-08-31,4.586300,4.591500,4.582900,4.586300,4.586300,0
2017-09-01,4.587500,4.595600,4.587500,4.587500,4.587500,0
2017-09-04,4.590100,4.596400,4.589200,4.590100,4.590100,0
2017-09-05,4.593900,4.599500,4.587200,4.593900,4.593900,0
2017-09-06,4.589700,4.597600,4.589200,4.589700,4.589700,0
2017-09-07,4.585800,4.598900,4.585800,4.585800,4.585800,0
2017-09-08,4.590300,4.602000,4.590300,4.590300,4.590300,0
2017-09-11,4.600200,4.600200,4.593300,4.600200,4.600200,0
2017-09-12,4.592600,4.599700,4.592600,4.592600,4.592600,0
2017-09-13,4.598500,4.601800,4.593700,4.598500,4.598500,0
2017-09-14,4.593000,4.601600,4.592600,4.593000,4.593000,0
2017-09-15,4.596600,4.599800,4.594000,4.596600,4.596600,0
2017-09-18,4.599000,4.600200,4.593300,4.599000,4.599000,0
2017-09-19,4.593800,4.602200,4.593800,4.593800,4.593800,0
2017-09-20,4.595600,4.600000,4.588100,4.595600,4.595600,0
2017-09-21,4.590700,4.597700,4.590700,4.590700,4.590700,0
2017-09-22,4.589900,4.596100,4.589900,4.589900,4.589900,0
2017-09-25,4.595400,4.598000,4.592400,4.595400,4.595400,0
2017-09-26,4.596200,4.600300,4.593000,4.596200,4.596200,0
2017-09-27,4.594700,4.599700,4.591600,4.594700,4.594700,0
2017-09-28,4.590400,4.600600,4.590400,4.590400,4.590400,0
2017-09-29,4.596600,4.601100,4.590400,4.596600,4.596600,0
2017-10-02,4.595100,4.595100,4.578500,4.595100,4.595100,0
2017-10-03,4.577400,4.588900,4.577400,4.577400,4.577400,0
2017-10-04,4.580700,4.586100,4.571800,4.580700,4.580700,0
2017-10-05,4.574600,4.577100,4.568500,4.574600,4.574600,0
2017-10-06,4.567700,4.576900,4.567700,4.567700,4.567700,0
2017-10-09,4.576200,4.576200,4.564100,4.576200,4.576200,0
2017-10-10,4.564500,4.583500,4.564500,4.564500,4.564500,0
2017-10-11,4.579800,4.590000,4.579800,4.579800,4.579800,0
2017-10-12,4.579300,4.595400,4.577400,4.579300,4.579300,0
2017-10-13,4.586100,4.586800,4.577000,4.586100,4.586100,0
2017-10-16,4.585100,4.585100,4.577300,4.585100,4.585100,0
2017-10-17,4.578300,4.584200,4.574200,4.578300,4.578300,0
2017-10-18,4.577600,4.587000,4.577600,4.577600,4.577600,0
2017-10-19,4.581800,4.597200,4.581800,4.581800,4.581800,0
2017-10-20,4.591500,4.597700,4.591300,4.591500,4.591500,0
2017-10-23,4.596600,4.597900,4.589300,4.596600,4.596600,0
2017-10-24,4.590500,4.599800,4.590200,4.590500,4.590500,0
2017-10-25,4.592700,4.597900,4.590400,4.592700,4.592700,0
2017-10-26,4.591400,4.598700,4.590100,4.591400,4.591400,0
2017-10-27,4.592400,4.600500,4.592400,4.592400,4.592400,0
2017-10-30,4.597400,4.603400,4.592200,4.597400,4.597400,0
2017-10-31,4.592100,4.600000,4.592100,4.592100,4.592100,0
2017-11-01,4.597100,4.602600,4.595000,4.597100,4.597100,0
2017-11-02,4.597200,4.599400,4.589600,4.597200,4.597200,0
2017-11-03,4.593500,4.597000,4.589500,4.593500,4.593500,0
2017-11-06,4.592800,4.593200,4.584500,4.592800,4.592800,0
2017-11-07,4.584900,4.634900,4.584900,4.584900,4.584900,0
2017-11-08,4.625300,4.632000,4.614500,4.625300,4.625300,0
2017-11-09,4.623100,4.645200,4.621300,4.623100,4.623100,0
2017-11-10,4.638900,4.656000,4.633700,4.638400,4.638400,0
2017-11-13,4.645500,4.655100,4.644300,4.645500,4.645500,0
2017-11-14,4.645800,4.651100,4.633400,4.645800,4.645800,0
2017-11-15,4.634800,4.642300,4.622300,4.634800,4.634800,0
2017-11-16,null,null,null,null,null,null
2017-11-17,4.633100,4.645100,4.630300,4.633100,4.633100,0
2017-11-20,4.635000,4.648900,4.635000,4.635000,4.635000,0
2017-11-21,4.646300,4.657400,4.639000,4.646300,4.646300,0
2017-11-22,4.643900,4.651000,4.642400,4.643900,4.643900,0
2017-11-23,4.644700,4.654700,4.644700,4.644700,4.644700,0
2017-11-24,4.647000,4.653200,4.633100,4.647000,4.647000,0
2017-11-27,4.637400,4.642900,4.632000,4.637400,4.637400,0
2017-11-28,4.632000,4.643800,4.632000,4.632000,4.632000,0
2017-11-29,4.633800,4.645300,4.633800,4.633800,4.633800,0
2017-11-30,4.637200,4.641800,4.635500,4.637200,4.637200,0
2017-12-01,4.635900,4.636100,4.625800,4.635900,4.635900,0
2017-12-04,4.641800,4.641800,4.614000,4.641800,4.641800,0
2017-12-05,4.623700,4.633700,4.623700,4.623700,4.623700,0
2017-12-06,4.623800,4.631400,4.622900,4.623800,4.623800,0
2017-12-07,4.623300,4.634200,4.623300,4.623300,4.623300,0
2017-12-08,4.625600,4.631900,4.624000,4.625600,4.625600,0
2017-12-11,4.629000,4.630500,4.625900,4.629000,4.629000,0
2017-12-12,4.626300,4.636300,4.623900,4.626300,4.626300,0
2017-12-13,4.623900,4.632700,4.623900,4.623900,4.623900,0
2017-12-14,4.625200,4.632100,4.625200,4.625200,4.625200,0
2017-12-15,4.625000,4.632800,4.623600,4.625000,4.625000,0
2017-12-18,4.628200,4.628200,4.608300,4.628200,4.628200,0
2017-12-19,4.608700,4.620200,4.608700,4.608700,4.608700,0
2017-12-20,4.614300,4.628700,4.614300,4.614300,4.614300,0
2017-12-21,4.619700,4.635300,4.619700,4.619700,4.619700,0
2017-12-22,4.627800,4.640400,4.627800,4.627800,4.627800,0
2017-12-25,4.635500,4.639500,4.633600,4.635500,4.635500,0
2017-12-26,4.637700,4.640200,4.631100,4.637700,4.637700,0
2017-12-27,4.634700,4.650700,4.634700,4.634700,4.634700,0
2017-12-28,4.644200,4.653800,4.643300,4.644200,4.644200,0
2017-12-29,4.647400,4.667800,4.643300,4.647400,4.647400,0
2018-01-01,4.663800,4.663800,4.659500,4.663800,4.663800,0
2018-01-02,4.659500,4.678800,4.636800,4.659500,4.659500,0
2018-01-03,4.645800,4.647200,4.617400,4.645800,4.645800,0
2018-01-04,4.619300,4.630000,4.619300,4.619300,4.619300,0
2018-01-05,4.625600,4.635800,4.623500,4.625600,4.625600,0
2018-01-08,4.633400,4.648100,4.614800,4.633400,4.633400,0
2018-01-09,4.646400,4.656600,4.631000,4.646400,4.646400,0
2018-01-10,4.640800,4.645600,4.633000,4.640800,4.640800,0
2018-01-11,4.634300,4.641900,4.631500,4.634300,4.634300,0
2018-01-12,4.635300,4.637800,4.628600,4.635300,4.635300,0
2018-01-15,4.633900,4.635000,4.620700,4.633900,4.633900,0
2018-01-16,4.630900,4.660500,4.621500,4.630900,4.630900,0
2018-01-17,4.648600,4.661300,4.643400,4.648600,4.648600,0
2018-01-18,4.645800,4.652400,4.641300,4.645800,4.645800,0
2018-01-19,4.648600,4.661300,4.645000,4.648600,4.648600,0
2018-01-22,4.658400,4.666300,4.658400,4.658400,4.658400,0
2018-01-23,4.662200,4.669400,4.659600,4.662200,4.662200,0
2018-01-24,4.661800,4.665600,4.658500,4.661800,4.661800,0
2018-01-25,4.657800,4.674300,4.657800,4.657800,4.657800,0
2018-01-26,4.665300,4.673700,4.658100,4.665300,4.665300,0
2018-01-29,4.663400,4.663400,4.645400,4.663400,4.663400,0
2018-01-30,4.646700,4.654300,4.642000,4.646700,4.646700,0
2018-01-31,4.644600,4.657400,4.644300,4.644600,4.644600,0
2018-02-01,4.645500,4.652800,4.645000,4.645500,4.645500,0
2018-02-02,4.646400,4.650700,4.639700,4.646400,4.646400,0
2018-02-05,4.644400,4.644400,4.624700,4.644400,4.644400,0
2018-02-06,4.632400,4.648400,4.631700,4.632400,4.632400,0
2018-02-07,4.642100,4.655300,4.633800,4.642100,4.642100,0
2018-02-08,4.649100,4.656800,4.646000,4.649100,4.649100,0
2018-02-09,4.645800,4.656600,4.633800,4.645800,4.645800,0
2018-02-12,4.656100,4.656100,4.647000,4.656100,4.656100,0
2018-02-13,4.649300,4.659600,4.647800,4.649300,4.649300,0
2018-02-14,4.653500,4.659700,4.653000,4.653500,4.653500,0
2018-02-15,4.654200,4.661500,4.649800,4.654200,4.654200,0
2018-02-16,4.655400,4.660800,4.652600,4.655400,4.655400,0
2018-02-19,4.658900,4.660900,4.653500,4.658900,4.658900,0
2018-02-20,4.656000,4.661500,4.651700,4.656000,4.656000,0
2018-02-21,4.655400,4.662500,4.646300,4.655400,4.655400,0
2018-02-22,4.653100,4.658000,4.648100,4.653100,4.653100,0
2018-02-23,4.649400,4.655400,4.638300,4.649400,4.649400,0
2018-02-26,4.647900,4.660800,4.647900,4.647900,4.647900,0
2018-02-27,4.649300,4.659000,4.648400,4.649300,4.649300,0
2018-02-28,4.656200,4.662600,4.651400,4.656200,4.656200,0
2018-03-01,4.651400,4.658800,4.649400,4.651400,4.651400,0
2018-03-02,4.651200,4.659300,4.651200,4.651200,4.651200,0
2018-03-05,4.659000,4.660700,4.653500,4.659000,4.659000,0
2018-03-06,4.654700,4.658800,4.653600,4.654700,4.654700,0
2018-03-07,4.653900,4.660100,4.653100,4.653900,4.653900,0
2018-03-08,4.654900,4.660600,4.649700,4.654900,4.654900,0
2018-03-09,4.649400,4.656300,4.649200,4.649400,4.649400,0
2018-03-12,4.655500,4.660100,4.652200,4.655500,4.655500,0
2018-03-13,4.655500,4.661200,4.654500,4.655500,4.655500,0
2018-03-14,4.655600,4.661600,4.655600,4.655600,4.655600,0
2018-03-15,4.654900,4.664800,4.653400,4.654900,4.654900,0
2018-03-16,4.660500,4.667100,4.657100,4.660500,4.660500,0
2018-03-19,4.664500,4.665600,4.660000,4.664500,4.664500,0
2018-03-20,4.661700,4.666400,4.661400,4.661700,4.661700,0
2018-03-21,4.664300,4.666100,4.660800,4.659400,4.659400,0
2018-03-22,4.662600,4.665700,4.660800,4.662600,4.662600,0
2018-03-23,4.661300,4.665900,4.656000,4.661300,4.661300,0
2018-03-26,4.659000,4.660700,4.644800,4.659000,4.659000,0
2018-03-27,4.643900,4.653700,4.643900,4.643900,4.643900,0
2018-03-28,4.648500,4.654800,4.644800,4.648500,4.648500,0
2018-03-29,4.648000,4.659100,4.648000,4.648000,4.648000,0
2018-03-30,4.651600,4.657400,4.649400,4.651600,4.651600,0
2018-04-02,4.649600,4.659400,4.649600,4.649600,4.649600,0
2018-04-03,4.654000,4.659600,4.653700,4.654000,4.654000,0
2018-04-04,4.654800,4.661100,4.653300,4.654800,4.654800,0
2018-04-05,4.659200,4.660700,4.655900,4.659200,4.659200,0
2018-04-06,4.654300,4.660300,4.654300,4.654300,4.654300,0
2018-04-09,4.660000,4.660400,4.657800,4.660000,4.660000,0
2018-04-10,4.658200,4.660100,4.650300,4.658200,4.658200,0
2018-04-11,4.651700,4.661500,4.650700,4.651700,4.651700,0
2018-04-12,4.656000,4.660900,4.654500,4.656000,4.656000,0
2018-04-13,4.655300,4.659400,4.653700,4.655300,4.655300,0
2018-04-16,4.659100,4.659100,4.635100,4.659100,4.659100,0
2018-04-17,4.634300,4.648600,4.634300,4.634300,4.634300,0
2018-04-18,4.637700,4.651800,4.637700,4.637700,4.637700,0
2018-04-19,4.648100,4.657700,4.648100,4.648100,4.648100,0
2018-04-20,4.651300,4.659300,4.649900,4.651300,4.651300,0
2018-04-23,4.655900,4.656300,4.650700,4.655900,4.655900,0
2018-04-24,4.652000,4.654000,4.646000,4.652000,4.652000,0
2018-04-25,4.648000,4.653700,4.634500,4.648000,4.648000,0
2018-04-26,4.641100,4.657300,4.641100,4.641100,4.641100,0
2018-04-27,4.652700,4.663600,4.652700,4.652700,4.652700,0
2018-04-30,4.660400,4.660400,4.653100,4.660400,4.660400,0
2018-05-01,4.658300,4.658300,4.625300,4.658300,4.658300,0
2018-05-02,4.631100,4.663100,4.631100,4.631100,4.631100,0
2018-05-03,4.656700,4.666100,4.656700,4.656700,4.656700,0
2018-05-04,4.659300,4.661600,4.649000,4.659300,4.659300,0
2018-05-07,4.656200,4.657400,4.649900,4.656200,4.656200,0
2018-05-08,4.650800,4.654600,4.643800,4.650800,4.650800,0
2018-05-09,4.645400,4.647400,4.637800,4.645400,4.645400,0
2018-05-10,4.637900,4.642200,4.632000,4.637900,4.637900,0
2018-05-11,4.634400,4.640800,4.627500,4.634400,4.634400,0
2018-05-14,4.631700,4.633700,4.617300,4.631700,4.631700,0
2018-05-15,4.619400,4.635800,4.619400,4.619400,4.619400,0
2018-05-16,4.628300,4.634300,4.628300,4.628300,4.628300,0
2018-05-17,4.626300,4.635900,4.624300,4.626300,4.626300,0
2018-05-18,4.628300,4.634600,4.624600,4.628300,4.628300,0
2018-05-21,4.628300,4.630200,4.606800,4.628300,4.628300,0
2018-05-22,4.619400,4.627000,4.618400,4.619400,4.619400,0
2018-05-23,4.622000,4.631200,4.620700,4.622000,4.622000,0
2018-05-24,4.620900,4.627000,4.613800,4.620900,4.620900,0
2018-05-25,4.623600,4.630500,4.620700,4.623600,4.623600,0
2018-05-28,4.624600,4.634200,4.593500,4.624600,4.624600,0
2018-05-29,4.630400,4.645600,4.629400,4.630400,4.630400,0
2018-05-30,4.640000,4.652100,4.633500,4.640000,4.640000,0
2018-05-31,4.642700,4.657600,4.642700,4.642700,4.642700,0
2018-06-01,4.651100,4.662500,4.651100,4.651100,4.651100,0
2018-06-04,4.657400,4.657400,4.649200,4.657400,4.657400,0
2018-06-05,4.651600,4.652300,4.646000,4.651600,4.651600,0
2018-06-06,4.646200,4.654300,4.645300,4.646200,4.646200,0
2018-06-07,4.648700,4.658200,4.648700,4.648700,4.648700,0
2018-06-08,4.653100,4.659800,4.652700,4.653100,4.653100,0
2018-06-11,4.658400,4.658400,4.653200,4.658400,4.658400,0
2018-06-12,4.657800,4.659800,4.654500,4.657800,4.657800,0
2018-06-13,4.654400,4.664500,4.654400,4.654400,4.654400,0
2018-06-14,4.659400,4.668800,4.658500,4.659400,4.659400,0
2018-06-15,4.661800,4.664600,4.654300,4.661800,4.661800,0
2018-06-18,4.662100,4.665000,4.659800,4.662100,4.662100,0
2018-06-19,4.662800,4.668100,4.660300,4.662800,4.662800,0
2018-06-20,4.663100,4.672200,4.660900,4.663100,4.663100,0
2018-06-21,4.665900,4.674000,4.664400,4.665900,4.665900,0
2018-06-22,4.665200,4.668400,4.656600,4.665200,4.665200,0
2018-06-25,4.660700,4.670200,4.658900,4.660700,4.660700,0
2018-06-26,4.660900,4.667600,4.657300,4.660900,4.660900,0
2018-06-27,4.653200,4.658700,4.646000,4.653200,4.653200,0
2018-06-28,4.647400,4.659700,4.647400,4.647400,4.647400,0
2018-06-29,4.653500,4.662600,4.653500,4.653500,4.653500,0
2018-07-02,4.660900,4.664700,4.652800,4.660900,4.660900,0
2018-07-03,4.655500,4.662900,4.648900,4.655500,4.655500,0
2018-07-04,4.654200,4.666700,4.653000,4.654200,4.654200,0
2018-07-05,4.654900,4.662100,4.654000,4.654900,4.654900,0
2018-07-06,4.656000,4.661100,4.654600,4.656000,4.656000,0
2018-07-09,4.657700,4.659500,4.652800,4.657700,4.657700,0
2018-07-10,4.654900,4.656700,4.648700,4.654900,4.654900,0
2018-07-11,4.654100,4.660100,4.651700,4.654100,4.654100,0
2018-07-12,4.651900,4.658400,4.651600,4.651900,4.651900,0
2018-07-13,4.651900,4.656900,4.646600,4.651900,4.651900,0
2018-07-16,4.649800,4.657400,4.646300,4.649800,4.649800,0
2018-07-17,4.650300,4.660500,4.646500,4.650300,4.650300,0
2018-07-18,4.644300,4.654100,4.644300,4.644300,4.644300,0
2018-07-19,4.647600,4.656200,4.647600,4.647600,4.647600,0
2018-07-20,4.647700,4.655200,4.645100,4.647700,4.647700,0
2018-07-23,4.652400,4.653100,4.639500,4.652400,4.652400,0
2018-07-24,4.643600,4.644300,4.623500,4.643600,4.643600,0
2018-07-25,4.624200,4.628000,4.618400,4.624200,4.624200,0
2018-07-26,4.616900,4.633900,4.616900,4.616900,4.616900,0
2018-07-27,4.631800,4.634800,4.615500,4.631800,4.631800,0
2018-07-30,4.619200,4.624700,4.619100,4.619200,4.619200,0
2018-07-31,4.620400,4.627000,4.617100,4.620400,4.620400,0
2018-08-01,4.616000,4.624200,4.613400,4.616000,4.616000,0
2018-08-02,4.613300,4.621100,4.613300,4.613300,4.613300,0
2018-08-03,4.616000,4.619400,4.611500,4.616000,4.616000,0
2018-08-06,4.618100,4.638900,4.612100,4.618100,4.618100,0
2018-08-07,4.636100,4.647500,4.636100,4.636100,4.636100,0
2018-08-08,4.639100,4.643000,4.633400,4.639100,4.639100,0
2018-08-09,4.634100,4.653400,4.634100,4.634100,4.634100,0
2018-08-10,4.647900,4.657500,4.647900,4.647900,4.647900,0
2018-08-13,4.655000,4.661200,4.650700,4.655000,4.655000,0
2018-08-14,4.653200,4.656800,4.648600,4.653200,4.653200,0
2018-08-15,4.648600,4.661500,4.646900,4.648600,4.648600,0
2018-08-16,4.658700,4.659400,4.653200,4.658700,4.658700,0
2018-08-17,4.656000,4.656000,4.648300,4.656000,4.656000,0
2018-08-20,4.652100,4.653400,4.641700,4.652100,4.652100,0
2018-08-21,4.642600,4.644600,4.636000,4.642600,4.642600,0
2018-08-22,4.637000,4.647100,4.635700,4.637000,4.637000,0
2018-08-23,4.640800,4.647600,4.629100,4.640800,4.640800,0
2018-08-24,4.628500,4.638500,4.628500,4.628500,4.628500,0
2018-08-27,4.636000,4.641300,4.634300,4.636000,4.636000,0
2018-08-28,4.638800,4.646100,4.637500,4.638800,4.638800,0
2018-08-29,4.636000,4.646800,4.623200,4.636000,4.636000,0
2018-08-30,4.624300,4.643500,4.624300,4.624300,4.624300,0
2018-08-31,4.645200,4.646800,4.624600,4.645200,4.645200,0
2018-09-03,4.629200,4.637200,4.624100,4.629200,4.629200,0
2018-09-04,4.622700,4.632500,4.622700,4.622700,4.622700,0
2018-09-05,4.625800,4.638400,4.625800,4.625800,4.625800,0
2018-09-06,4.629800,4.639500,4.629800,4.629800,4.629800,0
2018-09-07,4.634900,4.640600,4.628600,4.634900,4.634900,0
2018-09-10,4.636500,4.636500,4.622100,4.636500,4.636500,0
2018-09-11,4.622900,4.631100,4.622900,4.622900,4.622900,0
2018-09-12,4.625900,4.637600,4.625900,4.625900,4.625900,0
2018-09-13,4.632600,4.639400,4.630900,4.632600,4.632600,0
2018-09-14,4.634000,4.647100,4.633600,4.634000,4.634000,0
2018-09-17,4.642100,4.642300,4.636400,4.642100,4.642100,0
2018-09-18,4.640600,4.650800,4.639500,4.640600,4.640600,0
2018-09-19,4.646700,4.651700,4.644400,4.646700,4.646700,0
2018-09-20,4.644200,4.652500,4.643800,4.644200,4.644200,0
2018-09-21,4.650200,4.656800,4.648000,4.650200,4.650200,0
2018-09-24,4.652600,4.656800,4.651000,4.652600,4.652600,0
2018-09-25,4.654700,4.659500,4.652500,4.654700,4.654700,0
2018-09-26,4.653000,4.660600,4.652400,4.653000,4.653000,0
2018-09-27,4.656900,4.668800,4.656500,4.656900,4.656900,0
2018-09-28,4.657600,4.663200,4.646900,4.657600,4.657600,0
2018-10-01,4.653900,4.663400,4.652100,4.653900,4.653900,0
2018-10-02,4.657200,4.666700,4.657200,4.657200,4.657200,0
2018-10-03,4.660800,4.665500,4.657500,4.660800,4.660800,0
2018-10-04,4.662500,4.671700,4.660800,4.662500,4.662500,0
2018-10-05,4.667100,4.669800,4.664400,4.667100,4.667100,0
2018-10-08,4.669100,4.669200,4.662500,4.669100,4.669100,0
2018-10-09,4.663700,4.667100,4.657200,4.663700,4.663700,0
2018-10-10,4.657700,4.663700,4.657700,4.657700,4.657700,0
2018-10-11,4.660700,4.666300,4.660200,4.660700,4.660700,0
2018-10-12,4.661500,4.662400,4.653000,4.661500,4.661500,0
2018-10-15,4.661600,4.665500,4.657800,4.661600,4.661600,0
2018-10-16,4.658500,4.667400,4.658500,4.658500,4.658500,0
2018-10-17,4.659900,4.666700,4.659800,4.659900,4.659900,0
2018-10-18,4.659600,4.668900,4.659600,4.659600,4.659600,0
2018-10-19,4.663800,4.667400,4.661400,4.663800,4.663800,0
2018-10-22,4.666400,4.666700,4.661400,4.666400,4.666400,0
2018-10-23,4.658300,4.666900,4.658300,4.658300,4.658300,0
2018-10-24,4.662700,4.662700,4.651400,4.662700,4.662700,0
2018-10-25,4.651200,4.663200,4.651200,4.651200,4.651200,0
2018-10-26,4.657700,4.660600,4.653000,4.657700,4.657700,0
2018-10-29,4.656900,4.664500,4.654700,4.656900,4.656900,0
2018-10-30,4.660800,4.665800,4.660800,4.660800,4.660800,0
2018-10-31,4.662400,4.664800,4.659100,4.662400,4.662400,0
2018-11-01,4.658200,4.662100,4.657500,4.658200,4.658200,0
2018-11-02,4.658000,4.661000,4.654300,4.658000,4.658000,0
2018-11-05,4.659000,4.659000,4.654000,4.659000,4.659000,0
2018-11-06,4.656100,4.663800,4.654000,4.656100,4.656100,0
2018-11-07,4.658900,4.660700,4.655000,4.658900,4.658900,0
2018-11-08,4.655700,4.661900,4.649100,4.655700,4.655700,0
2018-11-09,4.647800,4.659700,4.647800,4.647800,4.647800,0
2018-11-12,4.654400,4.656500,4.650200,4.654400,4.654400,0
2018-11-13,4.650600,4.659000,4.650600,4.650600,4.650600,0
2018-11-14,4.651400,4.660200,4.651400,4.651400,4.651400,0
2018-11-15,4.655900,4.664100,4.652000,4.655900,4.655900,0
2018-11-16,4.660800,4.664400,4.658000,4.660800,4.660800,0
2018-11-19,4.664200,4.672400,4.658800,4.664200,4.664200,0
2018-11-20,4.672400,4.672400,4.659800,4.672400,4.672400,0
2018-11-21,4.659400,4.664300,4.654200,4.659400,4.659400,0
2018-11-22,4.657200,4.661700,4.649200,4.657200,4.657200,0
2018-11-23,4.652600,4.657800,4.651500,4.652600,4.652600,0
2018-11-26,4.656200,4.657700,4.653600,4.656200,4.656200,0
2018-11-27,4.654200,4.659300,4.652000,4.654200,4.654200,0
2018-11-28,4.653200,4.658500,4.645800,4.653200,4.653200,0
2018-11-29,4.658600,4.658600,4.647300,4.658600,4.658600,0
2018-11-30,4.651300,4.655600,4.644900,4.651300,4.651300,0
2018-12-03,4.655400,4.655400,4.641000,4.655400,4.655400,0
2018-12-04,4.644200,4.652100,4.641400,4.644200,4.644200,0
2018-12-05,4.645800,4.655200,4.645800,4.645800,4.645800,0
2018-12-06,4.650000,4.653600,4.646100,4.650000,4.650000,0
2018-12-07,4.647400,4.649400,4.638400,4.647400,4.647400,0
2018-12-10,4.643300,4.650600,4.642600,4.643300,4.643300,0
2018-12-11,4.647500,4.654100,4.644900,4.647500,4.647500,0
2018-12-12,4.649500,4.658600,4.649500,4.649500,4.649500,0
2018-12-13,4.652900,4.655800,4.644000,4.652900,4.652900,0
2018-12-14,4.645700,4.656800,4.643500,4.645700,4.645700,0
2018-12-17,4.655600,4.656900,4.639800,4.655600,4.655600,0
2018-12-18,4.646900,4.650500,4.637000,4.646900,4.646900,0
2018-12-19,4.640800,4.663900,4.640800,4.640800,4.640800,0
2018-12-20,4.655300,4.659300,4.636000,4.655300,4.655300,0
2018-12-21,4.636800,4.650900,4.630000,4.636800,4.636800,0
2018-12-24,4.633900,4.640700,4.623900,4.633900,4.633900,0
2018-12-25,4.635000,4.644000,4.633800,4.635000,4.635000,0
2018-12-26,4.640400,4.642600,4.636600,4.640400,4.640400,0
2018-12-27,4.639000,4.653700,4.636200,4.639000,4.639000,0
2018-12-28,4.651900,4.664500,4.649200,4.651900,4.651900,0
2018-12-31,4.656900,4.664100,4.647000,4.656900,4.656900,0
2019-01-01,4.647000,4.680600,4.647000,4.647000,4.647000,0
2019-01-02,4.681000,4.681000,4.649200,4.681000,4.681000,0
2019-01-03,4.653800,4.664900,4.652400,4.653800,4.653800,0
2019-01-04,4.654900,4.665000,4.654900,4.654900,4.654900,0
2019-01-07,4.659700,4.662800,4.655100,4.659700,4.659700,0
2019-01-08,4.655800,4.670600,4.655800,4.655800,4.655800,0
2019-01-09,4.663400,4.673700,4.663300,4.663400,4.663400,0
2019-01-10,4.665300,4.681200,4.665300,4.665300,4.665300,0
2019-01-11,4.671500,4.681000,4.670900,4.671500,4.671500,0
2019-01-14,4.680900,4.683000,4.671500,4.680900,4.680900,0
2019-01-15,4.675400,4.687800,4.673100,4.675400,4.675400,0
2019-01-16,4.673000,4.685300,4.673000,4.673000,4.673000,0
2019-01-17,4.683200,4.692900,4.681500,4.683200,4.683200,0
2019-01-18,4.687700,4.703500,4.687200,4.687700,4.687700,0
2019-01-21,4.703000,4.714300,4.699800,4.703000,4.703000,0
2019-01-22,4.704900,4.731300,4.700000,4.704900,4.704900,0
2019-01-23,4.728700,4.763900,4.728700,4.728700,4.728700,0
2019-01-24,4.761700,4.776900,4.752800,4.761700,4.761700,0
2019-01-25,4.773900,4.773900,4.757300,4.773900,4.773900,0
2019-01-28,4.762300,4.765700,4.753400,4.762300,4.762300,0
2019-01-29,4.760700,4.767100,4.750100,4.760700,4.760700,0
2019-01-30,4.750900,4.757500,4.743000,4.750900,4.750900,0
2019-01-31,4.743000,4.745100,4.716000,4.743000,4.743000,0
2019-02-01,4.730800,4.759600,4.716000,4.730800,4.730800,0
2019-02-04,4.752200,4.755100,4.744900,4.752200,4.752200,0
2019-02-05,4.746100,4.750600,4.734600,4.746100,4.746100,0
2019-02-06,4.734600,4.744000,4.732500,4.734600,4.734600,0
2019-02-07,4.732900,4.740500,4.731200,4.732900,4.732900,0
2019-02-08,4.736600,4.746600,4.736600,4.736600,4.736600,0
2019-02-11,4.746100,4.746100,4.725900,4.746100,4.746100,0
2019-02-12,4.735200,4.745300,4.733000,4.735200,4.735200,0
2019-02-13,4.741600,4.745800,4.736000,4.741600,4.741600,0
2019-02-14,4.738100,4.745600,4.733300,4.738100,4.738100,0
2019-02-15,4.732800,4.740100,4.731500,4.732800,4.732800,0
2019-02-18,4.737500,4.744400,4.734300,4.737500,4.737500,0
2019-02-19,4.739900,4.748400,4.739000,4.739900,4.739900,0
2019-02-20,4.739400,4.756600,4.739400,4.739400,4.739400,0
2019-02-21,4.747900,4.758200,4.747800,4.747900,4.747900,0
2019-02-22,4.755500,4.760400,4.752600,4.755500,4.755500,0
2019-02-25,4.757200,4.763000,4.754000,4.757200,4.757200,0
2019-02-26,4.757100,4.763800,4.755800,4.757100,4.757100,0
